,officename,pincode,Districtname,longitude,latitude
15020,Kilapavur S.O,627806,Tirunelveli,77.3841,8.9446
15021,Kilavaippar B.O,628903,Tuticorin,78.2134,8.9885
15022,Kovilpatti H.O,628501,Tuticorin,77.8567,9.1749
15023,Krishnapuram (TVL) S.O,627759,Tirunelveli,77.8081,8.6994
15024,Kurukkuchalai S.O,628722,Tuticorin,78.1165,8.9366
15025,Malayadikurichi B.O,627755,Tirunelveli,77.4587,9.2019
15026,Melagaram S.O,627818,Tirunelveli,77.2951,8.9551
15027,Melur B.O,627809,Tirunelveli,77.2463,8.9831
15028,Periyasamipuram B.O,628906,Tuticorin,78.2818,9.0341
15029,Poigai B.O,627856,Tirunelveli,77.3899,9.026
15030,Sankarankovil Bazaar S.O,627756,Tirunelveli,77.5275,9.2043
15031,Sundapandiapuram S.O,627858,Tirunelveli,77.4042,8.9588
15032,Tenkasi H.O,627811,Tirunelveli,77.3066,8.9663
15033,Vadakarai S.O (Tirunelveli),627812,Tirunelveli,77.3095,9.1641
15034,A.Ammapatti B.O,625706,Madurai,77.9967,9.7989
15035,A.Kokkulam B.O,625514,Madurai,77.9396,9.9175
15036,A.Pudupatti B.O,625501,Madurai,78.0766,10.0982
15037,A.Thottiapatti B.O,625704,Madurai,77.8767,9.8001
15038,A.Vellalapatti B.O,625301,Madurai,78.1906,10.0363
15039,Alagappa Nagar S.O,625003,Madurai,78.0966,9.8984
15040,Alagichipatti B.O,625109,Madurai,78.4183,10.0004
15041,Anaiyur H.B. Colony B.O,625017,Madurai,78.1165,9.9732
15042,Andarkottaram B.O,625020,Madurai,78.2134,9.9273
15043,Andipatti B.O,625218,Madurai,77.9853,10.0948
15044,Anuppanadi Housing Board Colon S.O,625009,Madurai,78.1507,9.8866
15045,Arasaradi H.O,625016,Madurai,78.0937,9.9285
15046,Arittapatti B.O,625106,Madurai,78.3501,9.998
15047,Arukkampatti B.O,625105,Madurai,78.3273,10.0852
15048,Arumbanur B.O,625104,Madurai,78.2362,10.016
15049,Attapatti B.O,625108,Madurai,78.3956,10.0876
15050,Austinpatti B.O,625008,Madurai,78.0252,9.8602
15051,Avalsurampatti B.O,625701,Madurai,77.9967,9.6676
15052,Avanivapuram S.O,625012,Madurai,78.1165,9.8745
15053,Ayyankottai B.O,625221,Madurai,78.031,10.0525
15054,Ayyankuruvithurai B.O,625207,Madurai,77.9167,10.0264
15055,Ayyapatti B.O,625103,Madurai,78.3615,10.2516
15056,Chatrapatti B.O,625014,Madurai,78.1393,9.996
15057,Chatravellalapatti B.O,625503,Madurai,78.1336,10.1112
15058,Chitoor B.O,625707,Madurai,77.9053,9.6644
15059,Chittampatti B.O,625122,Madurai,78.2818,9.9736
15060,Deivanayagapuram B.O,625703,Madurai,77.7795,9.7145
15061,Denobli Press S.O,625007,Madurai,78.1593,9.9665
15062,Erkudi Achampathu B.O,625019,Madurai,78.0538,9.9435
15063,Ganjampatti B.O,625708,Madurai,77.8939,9.7624
15064,Harveypatti B.O,625005,Madurai,78.0709,9.8619
15065,Ilamanur B.O,625201,Madurai,78.2362,9.8842
15066,Irumbadi B.O,625205,Madurai,77.9453,10.0659
15067,Jaihindpuram S.O,625011,Madurai,78.108,9.9043
15068,Jari Usilampatti B.O,625702,Madurai,77.8482,9.6951
15069,Jayankondanilai B.O,625102,Madurai,78.4354,10.0725
15070,Kachirayanpatti B.O,625101,Madurai,78.3501,10.1521
15071,Kachirayiruppu B.O,625234,Madurai,77.9853,9.985
15072,Kathakinaru B.O,625107,Madurai,78.1735,9.9643
15073,Keerathurai S.O,625001,Madurai,78.1194,9.9157
15074,Kudakoil B.O,625022,Madurai,78.1222,9.7924
15075,Kumaram B.O,625018,Madurai,78.0823,9.961
15076,Ma Race Course S.O,625002,Madurai,78.1308,9.9381
15077,Madras High Court Madurai Bench S.O,625023,Madurai,78.1892,9.9525
15078,Palkalai Nagar S.O,625021,Madurai,78.0138,9.9147
15079,Pandian Nagar S.O,625006,Madurai,78.0367,9.8826
15080,Paravai B.O,625402,Madurai,78.0538,10.0094
15081,Pasumalai S.O,625004,Madurai,78.068,9.9084
15082,Poonjuthi B.O,625110,Madurai,78.3046,9.9305
15083,Sholavandan Bazaar S.O,625214,Madurai,77.9682,10.0338
15084,Thiagarajar Engg College S.O,625015,Madurai,78.0909,9.8818
15085,Abiramam S.O,623601,Ramanathapuram,78.407,9.463
15086,Achunthanvayal S.O,623502,Ramanathapuram,78.759,9.398
15087,Akkamadam B.O,623521,Ramanathapuram,79.2141,9.2784
15088,Akkiramesi B.O,623705,Ramanathapuram,78.7249,9.5172
15089,Alagankulam S.O,623512,Ramanathapuram,78.9797,9.3449
15090,Alanganoor B.O,623712,Ramanathapuram,78.5888,9.4253
15091,Alimadurai B.O,623701,Ramanathapuram,78.6001,9.5678
15092,Anandur S.O,623401,Ramanathapuram,78.7816,9.7492
15093,Andavoorani B.O,623308,Ramanathapuram,78.9401,9.8862
15094,Anjukottai B.O,623407,Ramanathapuram,78.9401,9.7763
15095,Appanur B.O,623703,Ramanathapuram,78.4979,9.2478
15096,Ariyakudi B.O,623527,Ramanathapuram,78.6909,9.4396
15097,Ariyangundu B.O,623529,Ramanathapuram,79.2395,9.2764
15098,Ariyankottai B.O,623525,Ramanathapuram,78.8722,9.6205
15099,Arunoothimangalam B.O,623538,Ramanathapuram,78.9062,9.6984
15100,Athiyuhtu B.O,623513,Ramanathapuram,78.8949,9.4242
15101,Bharathinagar (PMK) B.O,623707,Ramanathapuram,78.5547,9.5444
15102,Chinnakeeramangalam S.O,623402,Ramanathapuram,78.8722,9.7741
15103,Chithrankudi B.O,623704,Ramanathapuram,78.4979,9.3787
15104,Devipattinam S.O,623514,Ramanathapuram,78.8892,9.4733
15105,Ekkakudi B.O,623533,Ramanathapuram,78.6796,9.2972
15106,Eluvanur B.O,623605,Ramanathapuram,78.3444,9.4882
15107,Ervadi Dargha S.O,623566,Ramanathapuram,78.7079,9.2381
15108,Ervadi S.O,623515,Ramanathapuram,78.7533,9.2287
15109,Idivilagi B.O,623115,Ramanathapuram,78.3159,9.2419
15110,Irumeni S.O,623516,Ramanathapuram,79.0589,9.2927
15111,Kakkur B.O,623711,Ramanathapuram,78.6001,9.3492
15112,Kalimangundu B.O,623523,Ramanathapuram,78.8892,9.2657
15113,Kalugoorani B.O,623536,Ramanathapuram,78.9175,9.3157
15114,Kamudakudi B.O,623608,Ramanathapuram,78.4638,9.5633
15115,Kamudi S.O,623603,Ramanathapuram,78.3159,9.4163
15116,Kanjirangudi B.O,623517,Ramanathapuram,78.7873,9.2516
15117,Kannirajapuram S.O,623135,Ramanathapuram,78.3615,9.1563
15118,Karankadu B.O,623403,Ramanathapuram,78.9797,9.7063
15119,Kattoorani B.O,623504,Ramanathapuram,78.8269,9.3347
15120,Kavanur (TOR) B.O,623530,Ramanathapuram,78.7816,9.4643
15121,Kilakidaram B.O,623528,Ramanathapuram,78.6229,9.1973
15122,Kilathooval B.O,623706,Ramanathapuram,78.532,9.4781
15123,Kothiyarkottai B.O,623531,Ramanathapuram,78.8892,9.5608
15124,Kottaimedu S.O,623604,Ramanathapuram,78.3728,9.3636
15125,Kurumilangudi B.O,623409,Ramanathapuram,79.0306,9.7793
15126,Kuruvadi B.O,623120,Ramanathapuram,78.4183,9.1908
15127,Kuthakottai B.O,623532,Ramanathapuram,78.8496,9.2917
15128,Mandapam Camp S.O,623519,Ramanathapuram,79.152,9.282
15129,Mandapam S.O,623518,Ramanathapuram,79.104,9.2723
15130,Mangundu B.O,623534,Ramanathapuram,79.0052,9.3211
15131,Marine Fisheries S.O,623520,Ramanathapuram,78.7986,9.3938
15132,Marungoor B.O,623406,Ramanathapuram,79.0702,9.841
15133,Nagarikathan B.O,623404,Ramanathapuram,78.9854,9.7998
15134,Naranamangalam B.O,623537,Ramanathapuram,78.8496,9.5103
15135,Nilamalagiamangalam B.O,623315,Ramanathapuram,79.0306,9.8452
15136,Olaikuda B.O,623526,Ramanathapuram,79.3015,9.2619
15137,Panaikulam S.O,623522,Ramanathapuram,78.9175,9.3812
15138,Pattanamkathan B.O,623503,Ramanathapuram,78.8666,9.3632
15139,Peraiyur S.O (Ramanathapuram),623708,Ramanathapuram,78.4468,9.3279
15140,Pudumadam S.O,623524,Ramanathapuram,78.9854,9.2959
15141,Ramanathapuram Bazaar S.O,623501,Ramanathapuram,78.8213,9.3727
15142,Sathaksalai S.O,623806,Ramanathapuram,79.0348,9.2988
15143,A.Karungulam B.O,630321,Sivaganga,78.6739,9.9048
15144,A.Mukkulam B.O,630611,Sivaganga,78.2248,9.807
15145,A.Siruvayal B.O,630305,Sivaganga,78.6909,9.9659
15146,Akkavayal B.O,630713,Sivaganga,78.7363,9.6819
15147,Alagamanagiri B.O,630553,Sivaganga,78.532,10.0044
15148,Alagapuri B.O,630556,Sivaganga,78.5774,9.8741
15149,Alampatti B.O,630211,Sivaganga,78.5434,10.1259
15150,Ambalathadi B.O,630612,Sivaganga,77.869,9.9268
15151,Andichoorani B.O,630551,Sivaganga,78.6342,9.8211
15152,Aralikottai B.O,630566,Sivaganga,78.5093,10.0476
15153,Ariyandipuram B.O,630702,Sivaganga,78.6455,9.6131
15154,Athapadakki B.O,630562,Sivaganga,78.407,9.9011
15155,Bhramanampatti B.O,630210,Sivaganga,78.5774,10.05
15156,Bosenagar S.O (Sivaganga),630561,Sivaganga,78.4979,9.8164
15157,Chinnakannanur B.O,630609,Sivaganga,78.3956,9.6704
15158,Chockanathapuram B.O,630313,Sivaganga,78.6285,9.9912
15159,Idaikattur S.O,630602,Sivaganga,78.4013,9.7528
15160,Indankulam B.O,630709,Sivaganga,78.6229,9.6781
15161,Kalagathankottai B.O,630710,Sivaganga,78.7363,9.6161
15162,Kalakanmoi B.O,630555,Sivaganga,78.6285,9.9252
15163,Kalayarmangalam B.O,630557,Sivaganga,78.5093,9.9376
15164,Kallurani B.O,630559,Sivaganga,78.3728,9.8012
15165,Kandavarayanpatti S.O,630203,Sivaganga,78.5774,10.1822
15166,Kandramanickam S.O,630204,Sivaganga,78.6285,10.0573
15167,Kannar Street S.O,630606,Sivaganga,78.4979,9.6849
15168,Kanur B.O,630610,Sivaganga,78.3046,9.755
15169,Kavathugudi B.O,630408,Sivaganga,78.7816,9.815
15170,Kilapungudi S.O,630552,Sivaganga,78.5973,9.8624
15171,Kumaravelur B.O,630411,Sivaganga,78.7136,9.8567
15172,Mangalam S.O (Sivaganga),630554,Sivaganga,78.6909,9.7681
15173,Nagarampatti B.O,630558,Sivaganga,78.5547,9.9392
15174,A.Vadipatti B.O,625602,Theni,77.6422,10.148
15175,Agamalai B.O,625605,Theni,77.4472,10.0856
15176,Alagapuri B.O,625523,Theni,77.5333,10.0615
15177,Allikundam B.O,625527,Madurai,77.8024,9.8467
15178,Allinagaram S.O,625531,Theni,77.4817,10.0321
15179,Ammapatti B.O,625512,Theni,77.5963,9.9487
15180,Anaikaraipatti B.O,625582,Theni,77.3554,10.0821
15181,Anamalayanpatti B.O,625526,Theni,77.3439,9.7641
15182,Angoorpal B.O,625518,Theni,77.229,9.6943
15183,Appipatti B.O,625515,Theni,77.3899,9.8096
15184,Ariyapatti B.O,625532,Madurai,77.7681,9.966
15185,Athankaraipatti B.O,625517,Theni,77.539,9.9137
15186,Athipatti B.O,625705,Madurai,77.6765,9.7436
15187,Ayyanarkulam B.O,625537,Madurai,77.8482,10.0239
15188,B.Ammapatti B.O,625528,Theni,77.3095,9.9488
15189,Bodidasanpatti B.O,625536,Theni,77.6651,10.0171
15190,Bodinayakanur H.O,625513,Theni,77.3468,10.0077
15191,C.Pudupatti S.O,625556,Theni,77.62,10.1397
15192,Cumbum S.O (Theni),625516,Theni,77.275,9.696
15193,Dharmapuri B.O,625520,Theni,77.4587,9.8778
15194,E.Kottapatty B.O,625535,Madurai,77.6765,9.875
15195,Endapuli B.O,625604,Theni,77.5963,10.1242
15196,G.Kallupatti B.O,625203,Theni,77.7051,10.1668
15197,Gopalapuram B.O,625534,Theni,77.4587,9.9435
15198,Gullapuram B.O,625562,Theni,77.6021,10.0531
15199,Hanumanthanpatti B.O,625533,Theni,77.321,9.807
15200,Highwavys S.O,625519,Theni,77.4013,9.6025
15201,Jeyamangalam B.O,625603,Theni,77.5906,10.0856
15202,Kadamalaikundu S.O,625579,Theni,77.4931,9.7369
15203,Kalappanpatti B.O,625529,Madurai,77.8596,9.9255
15204,Kamayakoundanpatti S.O,625521,Theni,77.321,9.6541
15205,Kombai S.O,625522,Theni,77.2693,9.8323
15206,Krishnampatti B.O,625530,Theni,77.275,9.8927
15207,Melasindalachery B.O,625524,Theni,77.2922,9.866
15208,Odaipatti S.O,625540,Theni,77.4358,9.8332
15209,Periyakulam Bazaar S.O,625601,Theni,77.5333,10.1273
15210,Periyar Project S.O,625525,Theni,77.2348,9.6018
15211,A Thirumalapuram B.O,627113,Tirunelveli,77.6651,8.3234
15212,A. Sathankulam B.O,627151,Tirunelveli,77.7109,8.6045
15213,Achampadu B.O,627117,Tirunelveli,77.6192,8.3864
15214,Adaichani B.O,627413,Tirunelveli,77.4587,8.7473
15215,Agasthiarpatti B.O,627416,Tirunelveli,77.4645,8.6666
15216,Agasthiyarpatti S.O,627428,Tirunelveli,77.4214,8.7217
15217,Aladiyur B.O,627421,Tirunelveli,77.4128,8.6595
15218,Alagappapuram B.O,627652,Tirunelveli,77.8424,8.3987
15219,Alagiapandiapuram B.O,627201,Tirunelveli,77.6422,8.8831
15220,Alwaneri B.O,627354,Tirunelveli,77.7567,8.5629
15221,Alwarkurichi S.O,627412,Tirunelveli,77.3612,8.7818
15222,Ambalavanapuram S.O,627425,Tirunelveli,77.2635,8.6868
15223,Ambasamudram Angadi S.O,627401,Tirunelveli,77.4415,8.6981
15224,Anaigudi B.O,627651,Tirunelveli,77.8996,8.3038
15225,Anaikarai B.O,627654,Tirunelveli,77.8196,8.2906
15226,Anaintha Perumal Nadanur B.O,627423,Tirunelveli,77.4358,8.7897
15227,Anuvijay Township S.O,627120,Tirunelveli,77.6393,8.159
15228,Attalanallur B.O,627426,Tirunelveli,77.5046,8.6841
15229,Avaraikulam B.O,627105,Tirunelveli,77.5275,8.2761
15230,Ayanthiruvaleeswaram B.O,627418,Tirunelveli,77.4186,8.7513
15231,Azhaganeri B.O,627358,Tirunelveli,77.6937,8.7497
15232,Battarpuram B.O,627108,Tirunelveli,77.6651,8.4738
15233,Burkitmanagaram S.O,627351,Tirunelveli,77.8024,8.7586
15234,Cheranmahadevi R.S B.O,627414,Tirunelveli,77.5734,8.6216
15235,Chidamabarapuram B.O,627111,Tirunelveli,77.7109,8.2389
15236,Chidamabarapuram B.O,627501,Tirunelveli,77.5505,8.5347
15237,Chinthamani B.O,627355,Tirunelveli,77.8024,8.4997
15238,Dalapathisamudram S.O,627101,Tirunelveli,77.6708,8.4364
15239,Danakkarkulam B.O,627116,Tirunelveli,77.6192,8.2361
15240,Devanallur B.O,627502,Tirunelveli,77.5963,8.5793
15241,Dohnavur S.O,627102,Tirunelveli,77.5877,8.4687
15242,Duraikudiyiruppu B.O,627112,Tirunelveli,77.7681,8.3158
15243,Elankulam B.O,627110,Tirunelveli,77.7567,8.4552
15244,Erukkanthurai B.O,627106,Tirunelveli,77.6651,8.1732
15245,Eruvadi S.O,627103,Tirunelveli,77.6021,8.4557
15246,Gandhinagar S.O (Tirunelveli),627008,Tirunelveli,77.6737,8.7463
15247,Gangaikondan S.O,627352,Tirunelveli,77.7795,8.866
15248,Gopalasamudram S.O,627451,Tirunelveli,77.6593,8.673
15249,Govindaperi B.O,627424,Tirunelveli,77.3612,8.8034
15250,Idaikal B.O,627602,Tirunelveli,77.539,8.7823
15251,Idindakarai S.O,627104,Tirunelveli,77.7509,8.2026
15252,Industrial Colony Pettai S.O,627010,Tirunelveli,77.5963,8.7303
15253,Jacobpuram B.O,627114,Tirunelveli,77.5734,8.1918
15254,Jawahar Nagar (Tirunelveli) S.O,627007,Tirunelveli,77.7567,8.6707
15255,K T C Nagar S.O,627011,Tirunelveli,77.7738,8.7091
15256,Kadayam S.O,627415,Tirunelveli,77.3669,8.8522
15257,Kaduvetti B.O,627202,Tirunelveli,77.6049,8.9116
15258,Kailasapuram S.O (Tirunelveli),627001,Tirunelveli,77.7023,8.731
15259,Kalandapanai B.O,627109,Tirunelveli,77.5849,8.3101
15260,Kalikumarapuram B.O,627657,Tirunelveli,77.8253,8.3498
15261,Kannankulam B.O,627127,Tirunelveli,77.6049,8.1526
15262,Karaichuthupudur S.O,627659,Tirunelveli,77.8482,8.2861
15263,Karaikurichi S.O (Tirunelveli),627417,Tirunelveli,77.5476,8.6882
15264,Karaiyiruppu B.O,627357,Tirunelveli,77.7223,8.8316
15265,Karandaneri B.O,627152,Tirunelveli,77.6651,8.56
15266,Karisulthamangalam B.O,627453,Tirunelveli,77.5906,8.6815
15267,Karungulam B.O,627356,Tirunelveli,77.688,8.6469
15268,Kizhanatham S.O,627353,Tirunelveli,77.7624,8.7519
15269,Kothayarmel Thangal B.O,627427,Tirunelveli,77.496,8.638
15270,Kovilammalpuram B.O,627107,Tirunelveli,77.5562,8.4757
15271,Kulavanickerpuram S.O,627002,Tirunelveli,77.7481,8.7271
15272,Kunnathur B.O,627006,Tirunelveli,77.6822,8.7169
15273,Mahendragiri S.O,627133,Tirunelveli,77.4472,8.3916
15274,Manjolai S.O,627420,Tirunelveli,77.4472,8.5206
15275,Manonmaniam Sundaranar Univers S.O,627012,Tirunelveli,77.6307,8.7854
15276,Melapalayam Bazaar(Tirunelveli S.O,627005,Tirunelveli,77.7166,8.6964
15277,Melaseval S.O,627452,Tirunelveli,77.6135,8.6607
15278,Mukkudal S.O,627601,Tirunelveli,77.5247,8.7414
15279,Nambithalaivanpattaiyam B.O,627115,Tirunelveli,77.5677,8.4331
15280,Narasinganallur B.O,627604,Tirunelveli,77.6364,8.6938
15281,Palamadai B.O,627359,Tirunelveli,77.7795,8.8011
15282,Papanasam Mills S.O,627422,Tirunelveli,77.3382,8.727
15283,Sankankulam B.O,627118,Tirunelveli,77.7567,8.3907
15284,Tirunelveli Collectorate S.O,627009,Tirunelveli,77.7166,8.718
15285,Tirunelveli Pettai East S.O,627004,Tirunelveli,77.6507,8.7347
15286,Vadakku Ariyanayagipuram Petta S.O,627603,Tirunelveli,77.5476,8.7206
15287,Vadakku Veppilangulam S.O,627131,Tirunelveli,77.625,8.2953
15288,Vannarpettai S.O,627003,Tirunelveli,77.7309,8.7374
15289,Vijayanarayanam Naval Base S.O,627119,Tirunelveli,77.8081,8.3977
15290,Adaikalapuram S.O,628217,Tuticorin,78.1051,8.5469
15291,Agaram B.O,628152,Tuticorin,78.0823,8.6649
15292,Akilandapuram B.O,628401,Tuticorin,77.9967,8.9272
15293,Akkanaickenpatti B.O,628303,Tuticorin,77.871,8.8473
15294,Alagappapuram B.O,628703,Tuticorin,77.991,8.3711
15295,Alagesapuram S.O,628002,Tuticorin,78.0994,8.8331
15296,Alankinar B.O,628704,Tuticorin,77.9053,8.4491
15297,Alanthalai B.O,628206,Tuticorin,78.0338,8.3804
15298,Alwarkarkulam B.O,628619,Tuticorin,77.8939,8.6536
15299,Alwarthope West B.O,628612,Tuticorin,77.9396,8.5903
15300,Amalinagar B.O,628215,Tuticorin,78.1165,8.4934
15301,Ambalaseri B.O,628701,Tuticorin,77.9453,8.4773
15302,Ammanpuram S.O,628201,Tuticorin,78.0709,8.5566
15303,Anaiyur B.O,628210,Tuticorin,77.991,8.4679
15304,Anavaradanallur B.O,628809,Tuticorin,77.831,8.6677
15305,Anbinnagaram B.O,628702,Tuticorin,77.8939,8.395
15306,Aniaparanallur B.O,628851,Tuticorin,77.8939,8.74
15307,Ariyanayagipuram B.O,628621,Tuticorin,77.8996,8.616
15308,Arumugamangalam B.O,628802,Tuticorin,78.0367,8.6527
15309,Arumuganeri S.O,628202,Tuticorin,78.0937,8.5681
15310,Asirvathapuram S.O,628613,Tuticorin,77.871,8.5019
15311,Athimarapatti B.O,628005,Tuticorin,78.1222,8.704
15312,Autoor S.O,628151,Tuticorin,78.0816,8.6316
15313,C.G.S. Colony S.O,628003,Tuticorin,78.1465,8.7899
15314,Campbellabad S.O,628614,Tuticorin,77.9824,8.5943
15315,Cherakulam B.O,628622,Tuticorin,77.8482,8.5874
15316,Chidambaranagar S.O,628008,Tuticorin,78.1165,8.7849
15317,Chinnamadankudiyiruppu B.O,628617,Tuticorin,77.9396,8.5471
15318,Chockalingapuram B.O,628104,Tuticorin,77.9624,8.7854
15319,Cruz Fernandespuram B.O,628001,Tuticorin,78.1593,8.8106
15320,Dalavaipuram B.O,628301,Tuticorin,77.9624,8.8503
15321,Duraisamypuram B.O,628105,Tuticorin,78.145,8.8995
15322,Eral S.O,628801,Tuticorin,78.0452,8.6287
15323,Heavy Water Project Colony S.O,628007,Tuticorin,78.0623,8.7859
15324,Idaichivilai B.O,628656,Tuticorin,77.9339,8.3371
15325,Idaiyanvilai B.O,628211,Tuticorin,78.0267,8.5782
15326,Iruvappapuram B.O,628251,Tuticorin,78.0024,8.6948
15327,Jambulingapuram B.O,628402,Tuticorin,78.0766,8.8757
15328,Jerusalempatnam B.O,628218,Tuticorin,78.0709,8.5243
15329,Kalankudiyiruppu B.O,628203,Tuticorin,78.031,8.4207
15330,Kaliyavoor B.O,628252,Tuticorin,77.8424,8.7221
15331,Karungulam S.O,628615,Tuticorin,77.8424,8.6465
15332,Katchanavilai B.O,628618,Tuticorin,78.0167,8.5738
15333,Kayalpatnam Bazaar B.O,628204,Tuticorin,78.1279,8.58
15334,Kayamozhi S.O,628205,Tuticorin,78.031,8.5284
15335,Keelatattaparai B.O,628304,Tuticorin,78.031,8.8092
15336,Kollankinar B.O,628302,Tuticorin,77.8939,8.8914
15337,Kolunthuthattu B.O,628653,Tuticorin,77.9225,8.369
15338,Kootampuli B.O,628103,Tuticorin,78.0595,8.7182
15339,Korampollam S.O,628101,Tuticorin,78.0766,8.7674
15340,Kurangani B.O,628623,Tuticorin,78.0024,8.5976
15341,Kurumbur S.O,628207,Tuticorin,78.0538,8.5939
15342,Kuthiraimozhi B.O,628213,Tuticorin,78.0252,8.4798
15343,Manaduthandapathu S.O,628208,Tuticorin,78.0367,8.4478
15344,Manapad S.O,628209,Tuticorin,78.0452,8.37
15345,Mudittanendal Pudur B.O,628102,Tuticorin,78.0081,8.7436
15346,Mukuperi S.O,628616,Tuticorin,77.9796,8.5646
15347,Nattathi B.O,628751,Tuticorin,78.0024,8.6624
15348,Panickanadarkudiyiruppu S.O,628212,Tuticorin,77.9824,8.6213
15349,Parakkiramapandi B.O,628620,Tuticorin,77.9567,8.661
15350,Perungulam S.O (Tuticorin),628752,Tuticorin,77.991,8.6404
15351,Pitchivilai B.O,628219,Tuticorin,78.0823,8.46
15352,Sahupuram S.O,628229,Tuticorin,78.0924,8.5947
15353,Sivagalai S.O,628753,Tuticorin,77.9567,8.6286
15354,Srivaikuntam H.O,628601,Tuticorin,77.9139,8.6353
15355,Thermal Nagagr S.O,628006,Tuticorin,78.1536,8.7834
15356,Tt. Thermal Power Plant S.O,628004,Tuticorin,78.1735,8.7543
15357,Virapandianpatanam S.O,628216,Tuticorin,78.108,8.5173
15358,A.Ramalingapuram B.O,626203,Virudhunagar,77.9053,9.3588
15359,Achankulam B.O,626141,Virudhunagar,77.6822,9.4872
15360,Achanthavirthan B.O,626137,Virudhunagar,77.6593,9.421
15361,Aladipatti B.O,626129,Virudhunagar,78.2704,9.5021
15362,Alagapuri B.O,626607,Virudhunagar,78.2704,9.6333
15363,Alagianallur B.O,626109,Virudhunagar,78.2644,10.1123
15364,Alamarathupatti B.O,626130,Virudhunagar,77.8024,9.5187
15365,Alangulam B.O,626127,Virudhunagar,77.6651,9.3396
15366,Allalaperi B.O,626106,Virudhunagar,78.1792,9.7178
15367,Amanakkunatham B.O,626112,Virudhunagar,78.0538,9.4838
15368,Amathur S.O,626005,Virudhunagar,77.8596,9.5753
15369,Anaiyur B.O,626124,Virudhunagar,77.7376,9.4416
15370,Anuppankulam B.O,626189,Virudhunagar,77.8253,9.4323
15371,Appayanaickenpatti B.O,626204,Virudhunagar,77.9853,9.416
15372,Aruppukottai Bazzar S.O,626101,Virudhunagar,78.1051,9.5129
15373,Athikulam B.O,626135,Virudhunagar,77.6479,9.486
15374,Aviyur B.O,626115,Virudhunagar,78.1222,9.7267
15375,Ayanathampatti B.O,626138,Virudhunagar,77.7109,9.5591
15376,Ayankollangondan B.O,626142,Virudhunagar,77.5046,9.421
15377,Chatrapatti S.O (Virudhunagar),626102,Virudhunagar,77.6137,9.4083
15378,Chatrareddiapatti B.O,626002,Virudhunagar,77.991,9.5854
15379,Chettikurichi S.O,626134,Virudhunagar,78.0709,9.4026
15380,Chockalingapuram B.O,626202,Virudhunagar,78.031,9.3304
15381,Chockalingapuram B.O,626108,Virudhunagar,78.2644,10.1123
15382,Chockanathanpudur B.O,626121,Virudhunagar,77.4587,9.3975
15383,Cholapuram South S.O,626139,Virudhunagar,77.5634,9.3731
15384,Dhalavaipuram S.O,626188,Virudhunagar,77.5017,9.3909
15385,Dharmam B.O,626612,Virudhunagar,78.3728,9.604
15386,Edirkottai B.O,626131,Virudhunagar,77.7338,9.3637
15387,Elayirampannai S.O,626201,Virudhunagar,77.8253,9.2798
15388,Erichanatham S.O,626103,Virudhunagar,78.8214,10.3813
15389,Gopalapuram B.O,626136,Virudhunagar,77.6192,9.3379
15390,Guhanparai B.O,626140,Virudhunagar,77.7338,9.2984
15391,Ilandaikulam B.O,626149,Virudhunagar,77.7223,9.6578
15392,Inamkarisalkulam B.O,626125,Virudhunagar,77.4931,9.5186
15393,Inamreddiapatti B.O,626003,Virudhunagar,77.9453,9.5401
15394,K.Chettikulam B.O,626114,Virudhunagar,78.259,9.338
15395,Kalayar Karisalkulam B.O,626105,Virudhunagar,78.145,9.487
15396,Kalkurichi S.O,626104,Virudhunagar,78.0766,9.6376
15397,Kamaraj Nagar S.O,626001,Virudhunagar,77.9624,9.5899
15398,Kansapuram B.O,626133,Virudhunagar,77.6192,9.665
15399,Karuppur B.O,626205,Tuticorin,77.951,9.2732
15400,Kattangudi B.O,626107,Virudhunagar,78.145,9.5525
15401,Koppusithampatti B.O,626113,Virudhunagar,78.1222,9.3989
15402,Kullursandai B.O,626004,Virudhunagar,77.9967,9.4928
15403,Kunnur South B.O,626126,Virudhunagar,77.6822,9.5963
15404,M.Reddiapatti S.O,626118,Virudhunagar,78.1906,9.423
15405,Meenakshipuram B.O,626111,Virudhunagar,77.4989,9.3609
